id,idioma,label,comentarios
120,es,1,"Play Video
Ayuda mucho el soporte que incluye para poder colocar la carcasa correctamente. El material se siente bueno y trae su kit básico para limpiar la pantalla antes de colocar la mica. El pegamento fijó bien aunque le quedaron dos pequeñas pelucitas."
273,es,0,Me llegó a tiempo pero la pantalla rayada y golpeado de las esquinas según no se ve a cierta distancia pero los daños si son muy notables y la cámara para el faceid no funciona el precio está bien pero si trae muchos detalles
163,es,0,"Tengo unos meses con ella y aún no se pone amarilla, es de muy buena calidad y ha promete todo muy bien mi iPhone, la recomiendo mucho y volvería a comprar!!"
215,es,1,Se ajusta perfecto y después de algunos meses se sigue viendo bien
198,es,1,"Sinceramente no soy de opinar, pero esta funda superó mis expectativas, sobre todo porque hace resaltar el acabado de mi teléfono, además el material del que está echa es muy bueno, el Amat Sade tiene un agarre increíble, este producto lo recomiendo bastante!!!"
251,es,1,"Justo lo que esperaba, me llegó con 86 de batería que supongo está bien para el teléfono que es y de estética le doy 9.7, funciona correctamente"
55,es,1,"Muy buena calidad, siempre compro de esta marca"
170,es,1,"Muy práctica y ligera, permite que luzca el teléfono. Le queda perfecto."
300,es,0,"Tuve suerte con la pila al 99% solo tiene un pequeño rayón en la pantalla pero no se le ve con la mica pero está casi nuevo, a pesar de que el cable y el cubo no es original"
317,es,0,"Lo recibí hace 3 días y lo he estado usando sin ningún problema, llego con estética de 9.5 y batería del 85%"
402,en,0,"I've been using this brand of screen protectors for years now on my iPhones, iPads & even android devices & they haven't let me down yet as they protected my devices from many instances of near to full drop, scrapes & even being closed in a trunk that damaged the screen protector but not the phone screens, which is great bc screens aren't cheap but these protectors are easily affordable to replace but super effective at doing there job, so here's to hoping they continues to be effective savors going forward.

As for what's included I'm happy to have gotten the easy to install aligner to get the protector on super easy, but beyond the included sticky tape to glop up any debris & bubble remover card that deals with any big bubbles you might have, but the included microfiber cloth & wipes suck bad & id honestly say to avoid them at all cost & just use a clean soft shirt or clean old rag with some alcohol that doesn't streak or leave dust/fibers on what your cleaning to get your device ready for the protector, bubbles don't seem to be an issue with these case's as long as you get it really clean but even if you mess up you have a second protector included to try again or replace the current one with if anything happens."
342,es,0,Me llegó en excelente condiciones sin ningún problema batería excelente lo recomiendo
189,es,0,"No conserva la transparencia asi como llega nuevo.
lo compre en diciembre, es abril y ya se ve como color ahumado. Justamente compré este porque en la descripcion dice ""no amarillea"" y claro que si cambio de color.
Esperaba que durara mas.
Fuera de eso, cumple muy bien sus funciones."
335,es,1,"Se ve a donde le habrieron para trabajar, la pantalla se ve que se esta despegando un poco, en realidad no vale la pena. Es mejor conprar uno de Facebook y solo asegurarte que este bien."
393,es,1,"Tengo años comprando los cases y las micas de vidrio de esta marca y jamás he tenido ningún problema.

Me encantó que ahora trae una guía que hace que la instalación sea más fácil de lo que era antes, la mica me quedó sin burbujas y quedó perfectamente al tamaño de la pantalla.

Otro detalle que me gusta es que no solamente viene 1 si no 2 cristales protectores y de verdad duran muchísimo. Yo soy una persona que cuida mucho su teléfono aunque lo traiga con funda y cristal y de verdad es raro que tenga que cambiarlo.

Tuve el iPhone 12 por aproximadamente 4 años usando los cristales de esta marca y solo necesite 3 de estos cristales durante todo este periodo, me quedó sobrando uno y ya me actualicé al iPhone 16. La verdad yo sigo muy contenta de usar esta marca y la seguiré usando cada que cambie de teléfono, es de confianza 100%"
375,es,0,"Cumple con las especificaciones y las características mencionadas en la descripción del producto, se hace la mención que si es esim"
27,es,1,"La batería me llegó al 90% y solo se ve un pequeño detalle en la pantalla, casi ni se nota, por el resto está genial"
368,es,0,Tiene por los bordes unos daños esteticos pero el telefono funciona bien
34,es,0,"Lo compré en oferta en color blanco y es muy bonito, lo mismo de siempre pero un poco más potente."
87,es,1,Fácil de colocar y de buena calidad
235,es,0,En la descripcion dice que es anti amarillo y se me puso amarillo al mes
164,es,1,"Muy buena funda, flexible, pero resistente, no se ha hecho amarilla"
325,es,1,"Llego en tiempo, en buen estado. ME siento contento y aliviado :)"
241,es,0,"Pude comprar este teléfono en un super precio, mas bajo que lo que está normalmente, eso si, en condición aceptable y tenia duda si llegaría bien, y si, me llegó en perfectas condiciones, estética de 10, 84% de condición, nada que reprocharle por el precio al que lo pude adquirir, que fue con un 35% de descuento prácticamente a lo que sale normalmente, 10/10"
138,es,1,"Me encantó, se adapta perfectamente al celular y los magnetos permiten cargar correctamente. Le verdad todos los productos Ugreen son de calidad."
224,es,1,"Excelente compra, la funda es muy buena, buena construcción, recomendada su compra!"
71,es,1,me encantó
259,es,0,Tenía la estética al 100 pero en batería estaba al 86 no se me hace necesariamente malo. Pero podría ser mejor claro.
308,es,0,Traia 100% de bateria sin ningun tipo de daño estetico 10/10
155,es,1,"Considero que es un buen producto, de calidad y estético, solo queda ver si con el tiempo no se hace amarilla"
292,es,1,"Bateria al 92%, sin ningun detalle fisico, camaras funcionando al 100%
excelente compra."
409,es,0,"Compre iPhone 15 pro premium vendido y enviado por amazon.
Llego intacto. Todo original, 100% de bateria con solo 24 ciclos de carga.
Realmente vale la pena. PERO asegurense de que sea VENDIDO Y ENVIADO POR AMAZON."
358,es,1,"el equipo llegó con una condición del 95, estética 9/10 ya que solo trae unos pequeños rayones en los marcos pero nada perceptibles, vengo de un iphone 11 y la verdad se siente mucho el cambio"
274,es,0,"Realmente quedé impactado con el celular es seminuevo, es increíble el celular ningún detalle, ningún rayón con una batería del 95%, increíble sinceramente, pero apenas estoy revisando les mantendré informados si algún detalle se presenta… por el momento lo recomiendo mucho"
19,es,1,"Físicamente impecable, como nuevo, ya le cargue mi cuenta y funciona perfectamente, la batería dura más de 48 horas, pantalla funcionando correctamente así como los botones, no diría que es un teléfono renovado. La relación calidad-precio fantástica, aún falta colocar la tarjeta sim. Tengo aún dos meses para seguir probando el iPhone pero hasta hoy estoy satisfecho."
171,es,0,"La funda está muy bien , solo veo un pequeño detalle en el caso particular me interesa proteger las cámaras del iPhone sin embargo por la funda que tiene no es posible protegerlas es lo único malo que le veo"
121,es,1,"Muy buen producto

Protege muy bien la pantalla del telefono"
104,es,1,"Siempre había comprado fundas Apple originales pero por el tiempo de entrega compré ésta funda y quedé gratamente sorprendido, es muy sólida, se agarra bien el teléfono, y sobre todo me gustó que en la parte posterior tiene los bordes levantados casi a la altura de las cámaras, agregando sujeción, y al incluir la Wallet magnética queda menos salida de la funda, haciendo más cómoda la sujeción al agregar una cartera. El único tema es que la grasa se le pega fácil (también pasa con fundas originales de silicona) y se puede sentir resbalosa, pero no se pierde prácticamente sujeción. El MagSafe es muy fuerte y funciona perfecto. Lo recomiendo mucho."
326,es,0,"Batería al 100% sin daños cosméticos literalmente está nuevo, lo recomiendo mucho llego antes de la fecha acordada."
376,es,0,"Pésima calidad , el producto viene dañado de la pantalla no duro ni un mes"
343,es,1,"Me llego con el 100% de bateria, lo inspeccione de pies a cabeza con aplicaciones y todo, no parece que lo hayan abierto, a lo que veo en valoraciones es dependiendo de cada dispositivo, a mi me encanto, tengo con el ya 1 mes de uso :D"
56,es,1,Rápido y fácil de poner
206,es,0,"Es buena la carcasa, la compré porque que decía que era anti amarillo pero después de algunos meses, como todas las carcasas trasparentes ya se hizo amarilla"
35,es,0,"No es posible! Lo compre, llego en otro color y el celular NO FUNCIONABA. Nunca prendió, e inclusive se veía USADO.

Lo regresé y llevo más de un mes esperando a que me reembolsen mi dinero cuando el producto ya lo tienen de vuelta."
309,es,0,"Tengo menos de dos semanas con el teléfono y ya no sirve la pantalla. No enciende. Además de el teléfono llegó con muchos raspones en el Marco., Ya he comprado productos renovados, pero hasta ahora no había tenido ningún problema, pero este último terrible, no lo recomiendo, lo voy a devolver"
139,es,1,"Muy buena calidad de material, el mag safe se adhiere muy bien, al tacto es muy agradable, no se resbala, cubre muy bien micro y bocinas, simplemente esta excelente! Ahora espero ver la duración, aunque viniendo de UGREEN espero siempre lo mejor! Felicidades! No le bajen a la calidad por favor!"
172,es,0,Básica pero sin duda la mejor case
2,es,0,"Me llego en tiempo y forma, cerrado correctamente, lo abrí y tengo 1 día usándolo, todo bien hasta el momento, súper enamorada de su funcionamiento y del celular 📱 estoy encantada al día de hoy.
La única sugerencia es que cuando empacan el celular m deberían llenar alrededor de la caja donde lo ponen con papel o algo para que no ande suelto, por que la caja si llego un poco raspadita."
410,en,0,The phone was in good shape except for some scratches running up and down the right side of the titanium frame-consistent with damage caused by a screen replacement when the prying tool detaches screen from phone. That’s disappointing. I’d like to know whether the screen had been replaced anyway-because often the replacement isn’t as good as the original. Buyer beware!
275,es,1,"Venía muy bien envuelto, estéticamente se ve bastante bien, ligeros rayones en lo cromado la pantalla perfecta, la cuestión de la batería si es de suerte la verdad a mí me tocó en 84% es aceptable creo yo... De todo lo demás estoy muy contenta con mi compra."
377,es,0,Venía muy maltratado y el cargador no era el del iPhone
105,es,1,Muy buena calidad
207,es,0,UGREEN Funda para iPhone 15 Pro MAX lo compre y sigue muy bien claro clarito no se amarillenta como otros que compre de barata funciona bien la carga inalámbrica este si no se calienta como otras marcas que he probado si lo recomiendo y volveré a comprar esta marca de micas y de accesorios
